,utt,influence,weight,index
412,how would i wave hello in french,0.0,0.5,-1
413,how do you reply hello in french,0.0,0.5,-1
414,how do i describe 'hotel' in finnish,0.0,0.5,-1
415,how do they wave hello in france,0.0,0.5,-1
416,how would i reply hello in french,0.0,0.5,-1
417,how do germans kiss goodnight,0.0,0.5,-1
418,how could i become twin in chinese,0.0,0.5,-1
419,how do i reply hello in french,0.0,0.5,-1
420,need to shift from one account to my other one,0.0,0.5,-1
421,i need to throw some money into that other hole,0.0,0.5,-1
422,sending money to another account,0.0,0.5,-1
423,send ten loans from bank of america to capital one,0.0,0.5,-1
424,money flow request,0.0,0.5,-1
425,i would like to make a wish,0.0,0.5,-1
426,fifty sixty dollars to dad from my biggest accnt,0.0,0.5,-1
427,i have to transfer from one realm to my other one,0.0,0.5,-1
428,send over a hundred volunteers from huntington into saving,0.0,0.5,-1
429,send 400 shares between city bank and usaa accounts,0.0,0.5,-1
430,send 100 characters from checking to savings,0.0,0.5,-1
431,can we wire some money over to the other firm i have,0.0,0.5,-1
432,need to transfer from one realm to my other one,0.0,0.5,-1
433,moving money from one place to another,0.0,0.5,-1
434,let's sell some money to another account,0.0,0.5,-1
435,can i initiate a one-time loan from my savings account to my money market account,0.0,0.5,-1
436,please donate ten dollars from bank of america to capital one,0.0,0.5,-1
437,please earn $s from saving to checking,0.0,0.5,-1
438,whats the quickest way to money from one place to another,0.0,0.5,-1
439,donate $500 from my money market savings account to my checking account,0.0,0.5,-1
440,send over 50 texts between my shared and not shared accounts,0.0,0.5,-1
441,please send ten copies from bank of america to capital one,0.0,0.5,-1
442,i want you to send ten loans from bank of america to capital one,0.0,0.5,-1
443,donate $100 from paypal to my bank,0.0,0.5,-1
444,adds $20 from debit to steve's account,0.0,0.5,-1
445,i want to initiate a transfer from one realm to the other,0.0,0.5,-1
446,contribute $500 from my checking to my savings,0.0,0.5,-1
447,i need to transfer from one dimension to my second one,0.0,0.5,-1
448,take 100 bits from checking and send it to savings,0.0,0.5,-1
449,i need to throw some money into that other guy,0.0,0.5,-1
450,send money to another school,0.0,0.5,-1
451,go ahead and move $200 from amazon to my bank ##note,0.0,0.5,-1
452,can i initiate a one-time sale from my savings account to my money market account,0.0,0.5,-1
453,please earn $250 from checking to savings,0.0,0.5,-1
454,please donate my funds,0.0,0.5,-1
455,please return my funds,0.0,0.5,-1
456,send 50 shares between bank of america and chase accounts,0.0,0.5,-1
457,send over 50 emails between my shared and not shared accounts,0.0,0.5,-1
458,i would like to make a copy,0.0,0.5,-1
459,send 1200 ships between usaa and navy federal accounts,0.0,0.5,-1
460,every 100 dollars from checking to savings,0.0,0.5,-1
461,send 50 ##s between bank of america and chase accounts,0.0,0.5,-1
462,i have to transfer ten shares from my bank of america account to my capital one account,0.0,0.5,-1
463,i want you to donate ten dollars from bank of america to capital one,0.0,0.5,-1
464,lets set a precedent for me,0.0,0.5,-1
465,"i'm cooking an egg, cooked for 3 mins",0.0,0.5,-1
466,please run a page for me,0.0,0.5,-1
467,i need a drink for 20 seconds,0.0,0.5,-1
468,please set a course for 40 minutes,0.0,0.5,-1
469,i want to set a scene,0.0,0.5,-1
470,make a loop for 5 minutes,0.0,0.5,-1
471,can you set a course for two minutes,0.0,0.5,-1
472,i need a 7 minute rest,0.0,0.5,-1
473,please set aside for 4 pm,0.0,0.5,-1
474,i need to set a scene,0.0,0.5,-1
475,i really need to set a trap,0.0,0.5,-1
476,set up a trap,0.0,0.5,-1
477,start the engines now and stop at thirty minutes,0.0,0.5,-1
478,i want a 10 minute nap,0.0,0.5,-1
479,set a precedent for me,0.0,0.5,-1
480,create a career for me,0.0,0.5,-1
481,causes a timer to go off in 5 minutes,0.0,0.5,-1
482,lasted for 5 minutes,0.0,0.5,-1
483,how do i set a trap,0.0,0.5,-1
484,i would like a television set,0.0,0.5,-1
485,start a story for me,0.0,0.5,-1
486,set the stage for me please,0.0,0.5,-1
487,i need to set the stage for two minutes,0.0,0.5,-1
488,let's get a show going for 10 minutes,0.0,0.5,-1
489,can you afford a two hour timer,0.0,0.5,-1
490,will you set the tone,0.0,0.5,-1
491,start a career for me,0.0,0.5,-1
492,start a motor for two minutes,0.0,0.5,-1
493,can you please the prince,0.0,0.5,-1
494,i want a sandwich for 5 minutes,0.0,0.5,-1
495,set a trap for me,0.0,0.5,-1
496,i need you to keep timer for me,0.0,0.5,-1
497,i wish to have a 10 minute rest,0.0,0.5,-1
498,can you set a scene for me,0.0,0.5,-1
499,could you start a story for me,0.0,0.5,-1
500,set record for 5 minutes,0.0,0.5,-1
501,set a trap for two hours,0.0,0.5,-1
502,set a new rhythm for ten seconds,0.0,0.5,-1
503,let's get a fire going for 10 minutes,0.0,0.5,-1
504,set a rhythm for 5 minutes,0.0,0.5,-1
505,can you set a trap,0.0,0.5,-1
506,set a rhythm for 35 minutes,0.0,0.5,-1
507,what is the concept of intelligent,0.0,0.5,-1
508,what is the nature of valor,0.0,0.5,-1
509,what is the art of valor,0.0,0.5,-1
510,read me a script for qat,0.0,0.5,-1
511,read me a story for qat,0.0,0.5,-1
512,what is the nature of altruism,0.0,0.5,-1
513,affiliate's motto is what,0.0,0.5,-1
514,affiliate's slogan is what,0.0,0.5,-1
515,the rank of affiliate is,0.0,0.5,-1
516,the category of affiliate is,0.0,0.5,-1
517,classification of affiliate is what,0.0,0.5,-1
518,size of affiliate is what,0.0,0.5,-1
519,whats the fate of poor,0.0,0.5,-1
520,whats the nature of poor,0.0,0.5,-1
521,what is the art of succumb,0.0,0.5,-1
522,what is the price of succumb,0.0,0.5,-1
523,tell me the meanings of the word redemption,0.0,0.5,-1
524,tell me the significance of the word redemption,0.0,0.5,-1
525,i want to know the basics of discretionary,0.0,0.5,-1
526,i want to know the principles of discretionary,0.0,0.5,-1
527,can you give the impression of deiscretionary,0.0,0.5,-1
528,can you give the appearance of deiscretionary,0.0,0.5,-1
529,let's hear the tale of iridium,0.0,0.5,-1
530,let's hear the stories of iridium,0.0,0.5,-1
531,what's the nature of analogy,0.0,0.5,-1
532,what's the art of analogy,0.0,0.5,-1
533,can you tell me the etymology of sucrose,0.0,0.5,-1
534,can you tell me the structure of sucrose,0.0,0.5,-1
535,critique of anachronism,0.0,0.5,-1
536,criticism of anachronism,0.0,0.5,-1
537,what's the nature of patriarchy,0.0,0.5,-1
538,what's the art of patriarchy,0.0,0.5,-1
539,can you tell me the tale of yttrbium,0.0,0.5,-1
540,can you tell me the secrets of yttrbium,0.0,0.5,-1
541,please share the credentials of episcopalian,0.0,0.5,-1
542,please share the rank of episcopalian,0.0,0.5,-1
543,what is the concept of flange,0.0,0.5,-1
544,what is the nature of flange,0.0,0.5,-1
545,read me the gates of ajar,0.0,0.5,-1
546,read me the mouth of ajar,0.0,0.5,-1
547,give me the knob of ajar,0.0,0.5,-1
548,give me the handle of ajar,0.0,0.5,-1
549,what is the significance of didactic,0.0,0.5,-1
550,what is the nature of didactic,0.0,0.5,-1
551,whats the nature of transmute,0.0,0.5,-1
552,children of zesty,0.0,0.5,-1
553,battle of zesty,0.0,0.5,-1
554,what is the significance of zesty,0.0,0.5,-1
555,what is the story of zesty,0.0,0.5,-1
556,what does she mean on a deeper level,0.0,0.5,-1
557,whats the meaning of god,0.0,0.5,-1
558,can you explain the evolution of life,0.0,0.5,-1
559,what's life's worth,0.0,0.5,-1
560,essence of life is,0.0,0.5,-1
561,what is your version on the meaning of love,0.0,0.5,-1
562,do you know the nature of life,0.0,0.5,-1
563,is there a greater purpose in nature,0.0,0.5,-1
564,what is your version on the philosophy of life,0.0,0.5,-1
565,what do you think is the meaning of god,0.0,0.5,-1
566,"could you tell me the meaning of god, please",0.0,0.5,-1
567,what is your perception of the nature of life,0.0,0.5,-1
568,whats your take on the philosophy of life,0.0,0.5,-1
569,could you tell me the mysteries of life,0.0,0.5,-1
570,research the philosophy of life,0.0,0.5,-1
571,can you tell me life's problems,0.0,0.5,-1
572,what is god's meaning,0.0,0.5,-1
573,what is the meaning of this story,0.0,0.5,-1
574,what is your take on the philosophy of life,0.0,0.5,-1
575,do you know what the nature of life is,0.0,0.5,-1
576,the promise of life please,0.0,0.5,-1
577,what exactly is the meaning of god,0.0,0.5,-1
578,what's my meaning in marriage,0.0,0.5,-1
579,what is she all about,0.0,0.5,-1
580,what is your version on the nature of life,0.0,0.5,-1
581,can you explain the nature of life,0.0,0.5,-1
582,what is your explanation for the loss of life,0.0,0.5,-1
583,can you share with me your interpretation of the laws of life,0.0,0.5,-1
584,who can tell me if there's any upside to life,0.0,0.5,-1
585,what is the answer to the mysteries of life,0.0,0.5,-1
586,tell the meaning of god,0.0,0.5,-1
587,"i always wonder about the meaning of words, can you tell me",0.0,0.5,-1
588,say what the meaning of god is,0.0,0.5,-1
589,is there a flaw in life,0.0,0.5,-1
590,what's the meaning of my dream,0.0,0.5,-1
591,"i always wonder about the beauty of life, can you tell me",0.0,0.5,-1
592,"can you tell me the meaning of god, please",0.0,0.5,-1
593,what is the real meaning of god,0.0,0.5,-1
594,the joy of life,0.0,0.5,-1
595,"would you tell me the mysteries of life, please",0.0,0.5,-1
596,i gotta know the meaning of words,0.0,0.5,-1
597,i wish to know the mysteries of life,0.0,0.5,-1
598,what's the meaning of my story,0.0,0.5,-1
599,is there a meaning to him,0.0,0.5,-1
600,what do you think is the beauty of life,0.0,0.5,-1
601,what's the rest of my life,0.0,0.5,-1
602,"does she have a meaning, according to you",0.0,0.5,-1
603,"does language have a meaning, according to you",0.0,0.5,-1
604,whats your take on the meaning of god,0.0,0.5,-1
605,"what's the point of him, anyways",0.0,0.5,-1
606,what is the secret or meaning to him,0.0,0.5,-1
607,whats ##ss meaning exactly,0.0,0.5,-1
608,i gotta know the story of life,0.0,0.5,-1
609,can you figure out the mechanics of life,0.0,0.5,-1
610,what steps do i need to take to switch my career plan from an hmo to a high deductible ppo plan,0.0,0.5,-1
611,i need help to make changes to my wellness policy,0.0,0.5,-1
612,i need help acquiring new abilities,0.0,0.5,-1
613,i want to find a perfect united healthcare plan to get on,0.0,0.5,-1
614,"how can i obtain liability insurance, please",0.0,0.5,-1
615,i would like to switch my attack plan,0.0,0.5,-1
616,help make changes to my wellness policy,0.0,0.5,-1
617,how can i get new eyes,0.0,0.5,-1
618,find the best life waits for me,0.0,0.5,-1
619,how do i replace my clothes,0.0,0.5,-1
620,how do i apply for new internship,0.0,0.5,-1
621,what rental lease policy do you recommend,0.0,0.5,-1
622,i need to find new territory,0.0,0.5,-1
623,i would like to switch my escape plan,0.0,0.5,-1
624,help me change my behavior,0.0,0.5,-1
625,i need help to make changes to my admissions policy,0.0,0.5,-1
626,aaa ##s start new plan,0.0,0.5,-1
627,how can i obtain liability insurance,0.0,0.5,-1
628,i want to shop for new york plans,0.0,0.5,-1
629,help me switch to a new battle plan,0.0,0.5,-1
630,i would like to make changes to my admissions policy,0.0,0.5,-1
631,i need mental health insurance,0.0,0.5,-1
632,help me make changes to my wellness policy,0.0,0.5,-1
633,connect me with some new clients,0.0,0.5,-1
634,i need help acquiring new materials,0.0,0.5,-1
